count_date,Unnamed: 0,road_name,adt,latitude,longitude,sampling_count
2013-03-20,8729,OLD NORTH RD (KUMEU),3650.0,-36.7851760496795,174.57736885182652,2
2013-03-20,7019,SCENIC DR (TITIRANGI),566.0,-36.91019340179572,174.54325771078118,1
2013-03-20,8940,ELLIOT ST (RIVERHEAD),270.0,-36.754748718551724,174.5947021341144,1
2013-03-20,7652,MORTIMER PASS,7669.0,-36.871232962129504,174.7752177381374,1
2013-03-20,7556,SECCOMBES RD,2670.0,-36.86866866700724,174.77249967662033,1
2013-03-20,7270,PUKERANGI CRES,2956.0,-36.894151236129545,174.81181566563976,1
2013-03-20,7769,ROGERS RD (PUKEKOHE),377.0,-37.22641431351639,174.85057381601715,1
2013-03-20,8019,UNDERWOOD ST (NORTHBOUND),462.0,-36.94118411749121,174.87556269521536,2
2013-03-20,8085,HUNTINGTON DR,2162.0,-36.93237291447967,174.90533489792725,1
2013-03-20,8062,TE IRIRANGI DR (WEST BOUND/TAMAKI) (SE),29122.0,-36.97563004206012,174.89499972895993,1
2013-03-20,5832,ALMORAH RD,340.0,-36.87149976455941,174.77183589471338,1
2013-03-21,6703,EAST TAMAKI RD (EASTBOUND/OTARA) (SW),24174.0,-36.95535307546693,174.89031922218425,1
2013-03-21,8009,TE IRIRANGI DR (WEST BOUND/MANUKAU) (SW),33051.0,-36.97958286069203,174.8975019133065,1
2013-03-21,8008,TE IRIRANGI DR (WEST BOUND/MANUKAU) (SW),30252.0,-36.984781890402964,174.8868566784383,1
2013-03-21,5966,FIRTH RD (BROWNS BAY),9398.0,-36.7098286796552,174.74223282428855,1
2013-03-21,5958,GLENCOE RD,7196.0,-36.71864954868216,174.73692345159344,1
2013-03-21,5951,INVERNESS RD,2570.0,-36.71565480026537,174.74446924645372,1
2013-03-22,9266,ORMISTON RD (EASTBOUND/FLAT BUSH) (SE),18166.0,-36.96454677079732,174.90608049101527,1
2013-04-03,6966,HEPBURN RD,5134.0,-36.891809375698315,174.65480311060608,1
2013-04-03,7042,TE ATATU RD,17890.0,-36.87793456754551,174.64658249004071,1
2013-04-03,6965,HARRINGTON RD,1160.0,-36.859358087818975,174.6183318104926,1
2013-04-03,6964,HARMEL RD,853.0,-36.89351713000225,174.6590258001325,1
2013-04-03,7128,CROYDON RD (WAITAKERE),10515.0,-36.915867461138994,174.6663348865543,1
2013-04-03,8696,PEAK RD,1214.0,-36.64663097099625,174.51714169515313,1
2013-04-03,6904,ARMADA DR,1519.0,-36.86191446393789,174.60129030440353,1
2013-04-03,8689,PINCHGUT RD,353.0,-36.6169286868523,174.48791111535562,1
2013-04-03,8686,PINE VALLEY RD,5478.0,-36.7851760496795,174.57736885182652,2
2013-04-03,6890,GREENBERRY DR,325.0,-36.87227475117223,174.6063644064964,1
2013-04-04,6203,BASS RD (ALBANY),875.0,-36.7397233424924,174.68808699584872,1
2013-04-04,6186,FAIRVIEW AVE (ALBANY),2246.0,-36.71037161915717,174.71290249821274,1
2013-04-04,5690,LADIES MILE (REMUERA),16766.0,-36.89259215132258,174.81180124794759,1
2013-04-04,7226,VALLEY RD (MT EDEN),7734.0,-36.87666781481522,174.75399307626927,1
2013-04-04,7653,MORROW ST,6908.0,-36.870199924236964,174.77558647213328,1
2013-04-04,7222,VIEW RD (MT EDEN),6088.0,-36.87247188193162,174.75308935631463,1
2013-04-04,7544,STOKES RD,10762.0,-36.881393453297406,174.76416559406414,1
2013-04-04,5844,HORNBILL DR,946.0,-36.71088175714801,174.71628360517303,1
2013-04-04,7347,KINGDON ST (SOUTH),5240.0,-36.86706111815954,174.7763327240319,1
2013-04-04,7213,WALTERS RD (KINGSLAND),3706.0,-36.87331405678317,174.74486270651855,1
2013-04-04,7405,FAIRVIEW RD (MT EDEN),1363.0,-36.88458600058836,174.75857268827633,1
2013-04-04,5818,AUBURN ST (GRAFTON),1621.0,-36.86588137836054,174.76598504071274,1
2013-04-04,6371,HARLEY RD,721.0,-36.79567377282612,174.77578083676067,1
2013-04-05,5740,GEORGINA ST,316.0,-36.849369255427604,174.74766042995125,1
2013-04-05,5731,GREEN ST (ST MARYS BAY),509.0,-36.84613675009053,174.74620739845142,1
2013-04-05,5751,EMMETT ST,529.0,-36.84167403275775,174.74197903652953,1
2013-04-05,5741,GAUNT ST,4452.0,-36.843431547988345,174.7542427644667,1
2013-04-05,5719,HEPBURN ST,2292.0,-36.856184191499466,174.7500589042089,1
2013-04-05,5730,GREYS AVE,3971.0,-36.85526938646183,174.75951578382285,1
2013-04-05,5717,HIGH ST (CITY),1273.0,-36.847819296409064,174.7659282973236,1
2013-04-05,5758,DUBLIN ST (ST MARYS BAY),604.0,-36.84682105125732,174.7462566096489,1
2013-04-06,8583,TROTTING COURSE DR,70.0,-36.78281034820232,174.56128459596593,1
2013-04-06,9037,ANNETT RD,268.0,-36.795571772300256,174.51333846992358,1
2013-04-06,8740,OAIA RD,1833.0,-36.822161246027505,174.44312637932873,1
2013-04-06,6103,ONEWA RD,14757.0,-36.81237721740469,174.74770453299894,1
2013-04-06,6578,WEZA LANE (SOUTH),739.0,-36.77767199124274,174.5599477753954,1
2013-04-07,6102,ONEWA RD,4871.0,-36.81217228191514,174.7475429334218,1
2013-04-09,6769,CAVENDISH DR (WESTBOUND),28645.0,-36.98770907804195,174.87960346836198,1
2013-04-09,7874,ATTEWELL RD,3170.0,-37.22596063576014,174.8708389199306,1
2013-04-09,7754,WAIUKU RD,7540.0,-37.22396887521312,174.87083478581764,1
2013-04-09,7755,WAIUKU RD,6965.0,-37.22566074257268,174.86871260773498,1
2013-04-09,7782,PATUMAHOE RD,2418.0,-37.22370270576031,174.86885587832074,1
2013-04-10,6211,ISOBEL RD,1155.0,-36.773606223436644,174.67594466580002,1
2013-04-10,6212,RAME RD,1341.0,-36.77628147885928,174.66902228692,1
2013-04-10,8096,GADSBY RD,2320.0,-36.955004251549184,174.81034784513923,1
2013-04-10,6767,CAVENDISH DR (WESTBOUND),18853.0,-36.99032011071966,174.86721838180492,1
2013-04-10,6766,CAVENDISH DR (WESTBOUND),15811.0,-36.994976358515466,174.85537652352008,1
2013-04-10,6214,ROLAND RD,1917.0,-36.77383434123886,174.67190480516578,1
2013-04-10,6208,POUNAMU AVE,677.0,-36.77919498017509,174.6740045964055,1
2013-04-11,5743,FRANKLIN RD (FREEMANS BAY),12521.0,-36.853001237898994,174.74646451511242,1
2013-04-11,8338,ORMISTON RD (EASTBOUND/EAST TAMAKI) (SW),16141.0,-36.9617849053538,174.89110723960906,1
2013-04-11,7190,ESPLANADE RD,5770.0,-36.87334436100769,174.75991917572782,1
2013-04-11,6619,WOODHILL PARK RD,168.0,-36.76447301471148,174.4724731450317,1
2013-04-11,7562,ST STEPHENS AVE,10823.0,-36.85830292317118,174.7845648815759,1
2013-04-11,8017,MANUKAU STATION RD (EASTBOUND),7860.0,-36.994670980872534,174.87651625993618,1
2013-04-11,5813,BALFOUR RD (PARNELL),706.0,-36.85029161688945,174.78445710537318,1
2013-04-11,5694,KORARI ST,358.0,-36.86657770038782,174.75914693195045,1
2013-04-11,6160,KERERU GR,151.0,-36.76946881199719,174.70008851573968,1
2013-04-11,9268,ORMISTON RD (EASTBOUND/FLAT BUSH) (SE),12246.0,-36.96622181671483,174.91624253619332,1
2013-04-12,6039,LANCASTER RD,985.0,-36.793476507126094,174.69156349023356,1
2013-04-12,5723,HASLETT ST,317.0,-36.86559711341325,174.7529210172265,1
2013-04-12,6031,MELBA ST,586.0,-36.787214477751796,174.69392482748347,1
2013-04-12,5793,BRADFORD ST (NORTH),173.0,-36.85145947221617,174.7799082691828,1
2013-04-12,5999,VERBENA RD,3442.0,-36.804826131106026,174.70722552118525,1
2013-04-12,7651,MOUNTAIN RD (EPSOM),9596.0,-36.873854010204134,174.7699045316676,1
2013-04-12,6051,HELLYERS ST,574.0,-36.789319068692976,174.69803921177123,1
2013-04-12,7654,MORRIN ST (ELLERSLIE),10995.0,-36.893838388162344,174.8104616512407,1
2013-04-12,5794,BOWEN AVE,5066.0,-36.84864711346679,174.7690539724487,1
2013-04-12,5784,CHURTON ST,1137.0,-36.85155718222005,174.78060590706988,1
2013-04-12,5698,KITCHENER ST,6486.0,-36.851107246673386,174.76606002254937,1
2013-04-12,5811,BATH ST (NORTH),371.0,-36.85199315032642,174.7791804068716,1
2013-04-12,7371,HENDON AVE,3267.0,-36.897218208792424,174.7194830533636,1
2013-04-12,5763,DEVON ST (NEWTON),723.0,-36.86428578639924,174.75443907994972,1
2013-04-13,5742,GARFIELD ST,1650.0,-36.85219113530085,174.78160760251495,1
2013-04-13,5756,EARLE ST,1426.0,-36.851447999960214,174.7794705923553,1
2013-04-13,8495,HARRIS RD (EAST TAMAKI),24408.0,-36.92976845840741,174.8974336593129,1
2013-04-13,5738,GLADSTONE RD (PARNELL),8650.0,-36.853771926868696,174.78678122461534,1
2013-04-13,5778,COLLINGWOOD ST,778.0,-36.76516643476352,174.74816711201032,1
2013-04-13,5727,HAMER ST,893.0,-36.8385147817219,174.75637319482715,1
2013-04-13,5711,JOHN ST (PONSONBY),3001.0,-36.853409568618616,174.73890299987434,1
2013-04-15,6823,BOTANY RD,40696.0,-36.92234243597185,174.91311166652957,1
2013-04-30,5943,MAXWELTON DR,4849.0,-36.74191323742668,174.74681066282474,1
2013-05-04,6389,MOANA AVE (BELMONT),678.0,-36.80816374810053,174.7885901427701,1
2013-05-04,6256,PARK HILL RD (GLENFIELD),1678.0,-36.80158539612211,174.7206934190857,1
2013-05-04,7314,MORNINGSIDE DR,9240.0,-36.87491844682385,174.7362492369959,1
2013-05-04,7281,OWAIRAKA AVE,7586.0,-36.89503154622644,174.72172330333802,1
2013-05-04,7008,PURIRI RD (WAITAKERE),1290.0,-36.781008366643064,174.63828703001454,1
2013-05-04,7583,RICHMOND RD,12233.0,-36.855694294355565,174.7392239621278,1
2013-05-04,7189,ESPLANADE RD,832.0,-36.8769010438401,174.7589461779424,1
2013-05-04,7455,BOURNEMOUTH AVE,2287.0,-36.880172044575865,174.73510034584308,1
2013-05-04,7340,LAMBETH RD,1908.0,-36.89503445140896,174.74254040750336,1
2013-05-05,7414,EDEN VIEW RD,454.0,-36.89394968942617,174.7347501491041,1
2013-05-05,7394,FINCH ST,551.0,-36.870628805031814,174.7349629601274,1
2013-05-05,7426,COYLE ST,1837.0,-36.89008387819125,174.73468508944137,1
2013-05-05,7290,O'DONNELL AVE,3838.0,-36.89893466917349,174.71983580918308,1
2013-05-08,6159,VAUGHANS RD,607.0,-36.688611446701294,174.7198511463869,1
2013-05-08,6078,BEACH HAVEN RD,1697.0,-36.79108721075335,174.6839910494744,1
2013-05-08,8949,EAST COAST RD (SILVERDALE/REDVALE,6272.0,-36.66894515994849,174.68187345102572,1
2013-05-09,5933,OAKTREE AVE,3293.0,-36.724889288158366,174.72499331816329,1
2013-05-09,8424,LAMBIE DR (NORTHBOUND),23910.0,-36.99433925571214,174.87355291531887,1
2013-05-09,6215,CHURCHOUSE RD,324.0,-36.772597458779366,174.67525044248544,1
2013-05-09,8818,MAHANA RD,114.0,-36.787172015211524,174.46135326996963,1
2013-05-09,8064,TE IRIRANGI DR (WEST BOUND/TAMAKI) (SE),30683.0,-36.95703970244647,174.9043434429566,1
2013-05-09,8605,TAIAPA RD,310.0,-36.81854443197717,174.46906881531123,1
2013-05-09,8992,CABLE RD,207.0,-36.80449639284295,174.47670291538248,1
2013-05-10,6242,WAVERLEY AVE,660.0,-36.781046255740655,174.7180041354361,1
2013-05-11,8758,MOTUKETEKETE AVE,512.0,-36.6035689533495,174.79782832730416,1
2013-05-12,7261,ROCKY NOOK AVE,1429.0,-36.875640358944615,174.73125056418925,1
2013-05-12,7344,KINGSLAND AVE,1123.0,-36.8720528259876,174.74113182809864,1
2013-05-12,5675,MALVERN RD (MORNINGSIDE),634.0,-36.87403094607565,174.72601980975227,1
2013-05-12,6735,COLLIE ST,761.0,-37.034942253000935,174.90809769016818,1
2013-05-12,7176,SPRINGLEIGH AVE,911.0,-36.88561616561317,174.70647597240387,1
2013-05-12,7333,MCDONALD ST,4585.0,-36.875313918080344,174.7369425637751,2
2013-05-12,7260,ROSSGROVE TCE,3863.0,-36.877138832115605,174.72179268928818,1
2013-05-13,5718,HERDMAN ST,258.0,-36.87630466382582,174.70211754771202,1
2013-05-13,7411,ENFIELD ST,1519.0,-36.869010567298886,174.76345444908497,1
2013-05-13,5831,ALVERSTON ST,698.0,-36.88005287524229,174.70032701696758,1
2013-05-13,7242,SHAW ST,308.0,-36.876443102905434,174.7398515239326,1
2013-05-13,7355,JESMOND TCE,321.0,-36.877708261690785,174.72665234191638,1
2013-05-13,7356,INWOOD ST,3450.0,-36.87376822110617,174.73539298937163,1
2013-05-13,7621,OAKLEY AVE,1964.0,-36.8781851406345,174.70172172163524,1
2013-05-13,7220,WAGENER PL,7491.0,-36.88413497495669,174.7322165982519,1
2013-05-13,7535,TAMAKI DR,7644.0,-36.846395627541696,174.81731586898113,1
2013-05-13,7337,LESLIE AVE,1835.0,-36.87778164853983,174.7358428445234,3
2013-05-14,8022,WIRI STATION RD (EASTBOUND),12977.0,-36.998911699114345,174.87394606102882,1
2013-05-14,8786,MATAKANA RD,6692.0,-36.361257425493285,174.70939719783973,1
2013-05-14,8820,LLOYD RD,433.0,-36.76148109870713,174.6081616981676,1
2013-05-14,5998,VERRAN RD,2099.0,-36.80630276162928,174.70733677588902,1
2013-05-15,5891,JIM TITCHENER PDE,1206.0,-36.82453110919385,174.7910564978028,1
2013-05-15,5768,CURRAN ST,7475.0,-36.84243688891272,174.73974224841407,1
2013-05-15,5757,DUNDONALD ST,1149.0,-36.864483517746656,174.75996266442883,1
2013-05-15,5776,COMMERCE ST,4211.0,-36.84544776607365,174.7678139036662,1
2013-05-15,6190,FLEET ST (DEVONPORT),2988.0,-36.82945813223337,174.79724850895343,1
2013-05-15,6001,KAWERAU AVE,927.0,-36.81375492448422,174.7919936111069,1
2013-05-15,7321,MAYBECK RD,348.0,-36.88087285872715,174.72100137630875,1
2013-05-15,6226,KERR ST (DEVONPORT),995.0,-36.828514142339,174.7982803759495,1
2013-05-15,5769,CURRAN ST,7783.0,-36.84360513582072,174.73998179834348,1
2013-05-16,6182,LANDSBERG WAY,383.0,-36.74342173341049,174.73797448574777,1
2013-05-16,6187,CAUTLEY ST,590.0,-36.82616977584375,174.78937927398715,1
2013-05-16,8063,TE IRIRANGI DR (WEST BOUND/TAMAKI) (SE),30039.0,-36.932120926150326,174.9109197976643,1
2013-05-16,8618,SNAPPER RD,192.0,-36.639032431663324,174.71570584560658,1
2013-05-16,6189,HUIA ST (DEVONPORT),1438.0,-36.83039077178228,174.79219104333458,1
2013-05-16,8065,TE IRIRANGI DR (WEST BOUND/TAMAKI) (SE),29823.0,-36.94298809519515,174.90828297722126,1
2013-05-17,8955,ARROWSMITH RD,114.0,-36.84980834016611,174.52317782968413,1
2013-05-17,8755,MURIWAI RD,5290.0,-36.7746107201836,174.48936237931122,1
2013-05-17,8597,TAUPAKI RD,3239.0,-36.78927308343045,174.57564853986233,1
2013-05-20,7175,LLOYD AVE (EAST),763.0,-36.88439907141723,174.71962185974147,1
2013-05-20,7178,LINWOOD AVE (MT ALBERT),3001.0,-36.87392302038319,174.72289848662098,1
2013-05-20,5671,MARGARET AVE,1457.0,-36.87612120038809,174.7173718454095,1
2013-05-20,7265,RANLEIGH RD,405.0,-36.88554957852713,174.7192212797144,1
2013-05-20,7343,KITENUI AVE,1903.0,-36.88174444188795,174.7242972370876,1
2013-05-20,7332,MCLEAN ST,1265.0,-36.88900227362544,174.71231909384514,1
2013-05-21,7379,HALLAM ST,3283.0,-36.89574323564986,174.72050484677877,1
2013-05-21,5792,BRENTWOOD AVE,545.0,-36.87019225209181,174.7530372499519,1
2013-05-21,7376,HARLSTON RD,1496.0,-36.89270512828442,174.7124354893988,1
2013-05-21,6759,CHAPEL RD,22675.0,-36.92059831347589,174.9256631402094,1
2013-05-21,7624,NORMANBY RD (MT EDEN),9301.0,-36.87084867795439,174.7634967110166,1
2013-05-21,5715,HOPETOUN ST,10516.0,-36.8565646878266,174.75725732865862,1
2013-05-21,6760,CHAPEL RD,21783.0,-36.928774801862566,174.91665170331103,1
2013-05-21,6228,EWEN ALISON AVE,691.0,-36.82592161344064,174.79567458560544,1
2013-05-21,5903,DOMAIN ST (DEVONPORT),322.0,-36.82738081454915,174.8028844446841,1
2013-05-21,6761,CHAPEL RD,19949.0,-36.9320408517059,174.9153301018866,1
2013-05-21,6064,CHURCH ST (DEVONPORT),2474.0,-36.82942035253775,174.80331353612942,1
2013-05-21,6025,VAUXHALL RD,4731.0,-36.817702290942,174.80513490853733,1
2013-05-21,7349,KENNETH AVE,1307.0,-36.878915960278505,174.73778710175975,1
2013-05-22,5736,GORE ST,2950.0,-36.84604528924266,174.76824261463787,1
2013-05-22,8422,LAMBIE DR (NORTHBOUND),17975.0,-36.9862935784849,174.87164775581638,1
2013-05-22,6019,RANGATIRA RD,8070.0,-36.806123809043456,174.69464401894362,1
2013-05-22,7650,MOUNTAIN RD (EPSOM),10125.0,-36.868973928112,174.76955633365867,1
2013-05-22,8003,BOUNDARY RD (PAPAKURA),2617.0,-37.07658285780712,174.9501530653714,1
2013-05-22,6439,LAKE PUPUKE DR,13912.0,-36.80177141245818,174.73332955412644,1
2013-05-23,5838,ADELAIDE ST,414.0,-36.84889200647589,174.7555788056526,1
2013-05-23,5783,CITY RD,4597.0,-36.856742145933964,174.76353139825798,1
2013-05-23,5835,ALFRED ST (CITY),586.0,-36.85151641003701,174.76885092907472,1
2013-05-23,5767,CURRAN ST,7017.0,-36.841518966240045,174.7396429491064,1
2013-05-23,5766,DALDY ST (SOUTH),2145.0,-36.844455758224846,174.75446803202232,1
2013-05-23,6222,VICTORIA RD (DEVONPORT),6030.0,-36.83152401953632,174.79712865848774,1
2013-05-23,6221,VICTORIA RD (DEVONPORT),14376.0,-36.828354617043,174.79690874636535,2
2013-05-23,6220,VICTORIA RD (DEVONPORT),808.0,-36.82415729607008,174.79552123079395,1
2013-05-23,6705,EAST TAMAKI RD (EASTBOUND/OTARA) (SW),32795.0,-36.96487522529464,174.86669766814248,1
2013-05-23,5699,KINGSTON ST,727.0,-36.84726736026091,174.76242771126476,1
2013-05-23,6060,CAMBRIDGE TCE (DEVONPORT),457.0,-36.82822228811517,174.806234224356,1
2013-05-23,7328,MARINE VIEW RD,41.0,-36.793900113955814,175.08231809684816,1
2013-05-24,6321,RICHARDS AVE (TAKAPUNA),1812.0,-36.76273673220551,174.75585305638313,1
2013-05-24,6332,RANGITOTO TCE,1083.0,-36.770311932623294,174.76229998532375,1
2013-05-24,6383,EVERSLEIGH RD,1748.0,-36.80252159010571,174.78497303995826,1
2013-05-24,6378,CREAMER AVE,625.0,-36.80551020682912,174.7834283392796,1
2013-05-25,6299,MANUTARA AVE,1410.0,-36.757479117391426,174.7499193461243,1
2013-05-25,6322,RAVENWOOD DR,780.0,-36.76294315250172,174.74979705389737,1
2013-05-25,6306,BOND CRES,2793.0,-36.77131522337292,174.74867647630356,1
2013-05-25,6301,MEADOWVALE AVE,703.0,-36.76216788596296,174.74796460169796,1
2013-05-28,7458,BEACHCROFT AVE,5255.0,-36.92258807625111,174.77361263690548,1
2013-05-28,6892,LAKE PANORAMA DR,2416.0,-36.886717261900685,174.60749736483058,1
2013-05-29,6657,WERANUI RD (EAST),217.0,-36.541219652437476,174.68878707751415,1
2013-05-29,7622,NUGENT ST,8120.0,-36.865680754796855,174.76371443279743,1
2013-05-29,9047,AHUROA RD,273.0,-36.493311978107535,174.62241463018523,2
2013-05-29,6658,WERANUI RD (EAST),165.0,-36.58518876200974,174.6033672729929,1
2013-05-30,9033,ARARIMU VALLEY RD,140.0,-36.69160516982832,174.55254349564842,1
2013-05-30,8865,INLAND RD,263.0,-36.638068024005214,174.48057752331482,1
2013-05-30,8785,MATAKANA RD,7702.0,-36.35476351090361,174.71405823321635,1
2013-05-30,7076,WAITEMATA DR,1572.0,-36.86184621297368,174.6050130802603,1
2013-05-31,8747,MCLACHLAN RD,260.0,-36.60077100080185,174.47957367793495,1
2013-05-31,8703,PAKIRI RD,227.0,-36.26679178929663,174.74223266239002,1
2013-05-31,6661,WELLSFORD VALLEY RD,345.0,-36.27899486866481,174.49971829125874,1
2013-05-31,8640,RUN RD,153.0,-36.34507758279675,174.36063757575107,1
2013-06-03,8859,JONES RD (OMAHA FLATS),275.0,-36.341391483940356,174.75346428353447,1
2013-06-03,8227,SPRINGS RD (OTARA) (SW),17268.0,-36.95015582615945,174.89180785370758,3
2013-06-03,8915,GOATLEY RD,256.0,-36.3840745996601,174.6404652146661,1
2013-06-03,6617,WRIGHT RD (MATAKANA),177.0,-36.3636755582176,174.70734363852702,2
2013-06-03,7980,GREAT SOUTH RD (PAPAKURA),18839.0,-37.05685353559096,174.9380649126009,1
2013-06-03,8600,TAKATU RD,272.0,-36.3780077654306,174.7832354773545,1
2013-06-04,6751,CLAUDE AVE,5018.0,-36.979173449558346,174.83352390912285,1
2013-06-04,6730,CORONATION RD (PAPATOETOE),3263.0,-36.97652563870131,174.85138967285093,1
2013-06-04,8240,SHIRLEY RD (PAPATOTOE),15705.0,-36.96776499086237,174.85772602382485,1
2013-06-04,8239,SHIRLEY RD (PAPATOTOE),13854.0,-36.972306973704406,174.85142225168303,1
2013-06-04,8515,GRAEME AVE,4677.0,-36.97169039811901,174.83482712244518,1
2013-06-04,8329,PAH RD (PAPATOETOE),6209.0,-36.986656809205506,174.84673661625214,1
2013-06-04,8429,KOLMAR RD,10646.0,-36.97418438471901,174.85644420073422,1
2013-06-04,6680,FERNDOWN AVE,5688.0,-36.98196344296585,174.83670289397537,1
2013-06-04,8606,TAHEKEROA RD,141.0,-36.55779914703976,174.52262085557282,1
2013-06-04,8238,SHIRLEY RD (PAPATOTOE),8383.0,-36.974115768016866,174.84987091833258,1
2013-06-05,6058,ESKDALE RD,8703.0,-36.79472138251398,174.7103970684317,1
2013-06-05,6432,KAIPATIKI RD,9662.0,-36.78019908812829,174.71799642707398,1
2013-06-05,6098,QUEEN ST (ONEWA),8166.0,-36.814765673981924,174.74525893647882,1
2013-06-05,8324,PEARL BAKER DR,1074.0,-36.952093354327715,174.88729631620532,1
2013-06-06,5755,EDINBURGH ST (CITY),1479.0,-36.859237049371465,174.7551312452433,1
2013-06-06,8079,DANNEMORA DR,6062.0,-36.92986526184444,174.91721790548968,1
2013-06-06,8056,MIDDLEFIELD DR,4786.0,-36.94361597982219,174.91407031716577,1
2013-06-06,8481,HILLS RD,4127.0,-36.95939161600498,174.8829053380141,1
2013-06-06,5728,HACKETT ST,1011.0,-36.84375819841478,174.7455252794115,1
2013-06-06,8505,GREENMOUNT DR,4225.0,-36.93095454029921,174.90160586821563,1
2013-06-06,8071,MAGHERA DR,2498.0,-36.93711966268164,174.91561443203625,1
2013-06-06,8531,GILBERT RD,2240.0,-36.95599802926823,174.86664936910395,1
2013-06-06,7171,AIREDALE ST (SOUTH),896.0,-36.854912586080474,174.76473435130933,1
2013-06-06,8069,ARMOY DR,1191.0,-36.9361598151293,174.91253642726193,1
2013-06-06,5787,CARLTON GORE RD,1567.0,-36.86341923779909,174.7685083720462,1
2013-06-06,8120,BURSWOOD DR,2480.0,-36.926512108191105,174.90154039393468,1
2013-06-06,8068,ARMOY DR,1444.0,-36.941508100690996,174.91119918660578,1
2013-06-07,8291,RANGITOTO RD,2356.0,-36.97462784708536,174.8534443702697,1
2013-06-07,8570,DUFFY RD,1036.0,-36.85322619401227,174.51599990255082,1
2013-06-07,8688,PINE RD,411.0,-36.590989592691116,174.69485651958522,1
2013-06-07,8959,DOMENT CRES,1036.0,-36.58899915862332,174.6909343331734,1
2013-06-07,8208,SWAFFIELD RD,10866.0,-36.96889120617057,174.84388093540818,1
2013-06-07,8233,SKIPTON ST,3349.0,-36.978118859765104,174.82592677393575,1
2013-06-07,8938,EMPIRE RD (OREWA),314.0,-36.5908088313974,174.69742348912655,1
2013-06-07,8501,HAIN AVE,3840.0,-36.96557337528226,174.8276263715867,1
2013-06-07,8779,MATAKANA VALLEY RD,461.0,-36.31109416149869,174.69222933082298,1
2013-06-07,8909,GOVAN WILSON RD,203.0,-36.312560833589494,174.6924169683189,1
2013-06-07,8344,OMAGH AVE,6988.0,-36.975349279390066,174.85457400860196,1
2013-06-08,8119,BURSWOOD DR,2659.0,-36.92345819812408,174.8958066211959,1
2013-06-08,8470,HUIA RD (PAPATOETOE),12002.0,-36.96715608811245,174.86666351734485,1
2013-06-08,8873,HILLCREST RD (OREWA),395.0,-36.57119451079356,174.69235636249252,1
2013-06-08,8806,MAIRE RD,504.0,-36.58221155124188,174.67434530894369,1
2013-06-08,8726,OLD NORTH RD 2 (OREWA),122.0,-36.57136032826622,174.6927399357498,1
2013-06-08,6884,ABERFELDY AVE,3176.0,-36.89995546864664,174.90908471658534,1
2013-06-08,6585,AMBASSADOR GLADE,706.0,-36.58242893742764,174.68131311903298,1
2013-06-11,8826,LEIGH RD (LEIGH),1652.0,-36.31401123636015,174.76171668126872,1
2013-06-11,8827,LEIGH RD (LEIGH),5979.0,-36.35059974365396,174.72027410318017,1
2013-06-11,8804,MANGAWHAI RD,607.0,-36.23636943178417,174.5129465066801,1
2013-06-11,8803,MANGAWHAI RD,1681.0,-36.16897628605519,174.5819372706581,1
2013-06-11,8560,WAITEITEI RD,1363.0,-36.252883528090884,174.57719444037366,1
2013-06-12,6566,TAURANGA PL,933.0,-36.59012714707977,174.67809324373448,1
2013-06-12,6570,ROBERTA CRES,881.0,-36.578003031616255,174.68131771129646,1
2013-06-12,8741,NUKUMEA COMMON,310.0,-36.58067025915663,174.68839439250047,1
2013-06-12,6606,LAKESIDE DR (OREWA),336.0,-36.590521673515255,174.68526682798458,1
2013-06-13,6573,VOYAGER DR,331.0,-36.61662614535796,174.79328994286632,1
2013-06-13,8010,SPRINGS RD (EAST TAMAKI) (SE),19153.0,-36.94697521318845,174.89287458154755,2
2013-06-13,7578,RIPON CRES,1002.0,-36.87109758759799,174.83864394213504,1
2013-06-13,7507,WAIATARUA RD,2090.0,-36.87690116497167,174.82174098184768,1
2013-06-13,7264,RAWHITI RD (ONEHUNGA),4401.0,-36.905212638563754,174.79028123487006,1
2013-06-13,5721,HAWKINS ST,197.0,-36.869360236391785,174.83791798409234,1
2013-06-13,7351,KALMIA ST,6451.0,-36.89881480839058,174.80624733348907,1
2013-06-13,8573,WADE RIVER RD,3771.0,-36.63863368234789,174.745627477177,1
2013-06-13,5834,ALLUM ST,2690.0,-36.85645490382815,174.8465257811343,1
2013-06-13,5806,BLACKETT CRES,802.0,-36.87205430380465,174.8274595139056,1
2013-06-13,7408,EWENSON AVE,595.0,-36.90343014593186,174.80324731711903,1
2013-06-13,7527,TEMPLE ST,871.0,-36.872171047513596,174.82690136521452,1
2013-06-13,5829,ARCHDALL ST,476.0,-36.87009993812547,174.83496286253254,1
2013-06-14,8080,DE HAVILLAND DR,1711.0,-36.993592527131106,174.89616458355732,1
2013-06-14,7233,TE KAWA RD,1408.0,-36.90040546784789,174.79645366784763,1
2013-06-14,8332,OTHELLO DR,3987.0,-36.977001415415344,174.89434847818984,1
2013-06-14,5724,HAMPTON DR,1464.0,-36.863568231460725,174.84698863493156,1
2013-06-14,7972,GREAT SOUTH RD (PAPAKURA),14567.0,-37.07520861899469,174.9427277398849,3
2013-06-14,7974,GREAT SOUTH RD (PAPAKURA),12633.0,-37.07512679999386,174.94277064487616,1
2013-06-14,7978,GREAT SOUTH RD (PAPAKURA),8968.0,-37.06888638747462,174.94353368739388,1
2013-06-14,8388,MATTHEWS RD,10899.0,-36.98175647700927,174.90191492222726,1
